Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
58698	-1266.702	-1484.31	217.608	2.497871	0.577245	0.422755	0.2259842
58704	-1277.094	-1494.8	217.7057	2.443136	0.687083	0.312917	0.2451083
58710	-1265.991	-1483.812	217.8204	2.413642	0.510962	0.489038	0.2947698
58716	-1259.568	-1477.414	217.8465	2.326736	0.456874	0.543126	0.2574415
58722	-1271.522	-1489.231	217.7088	2.464517	0.688977	0.311023	0.2574415
58728	-1266.621	-1484.33	217.7088	2.464517	0.638046	0.361954	0.2574415
58734	-1272.365	-1489.994	217.6286	2.525675	0.523564	0.476436	0.2477643
58740	-1271.81	-1489.273	217.4638	2.525675	0.523564	0.476436	0.1855012
58746	-1259.76	-1477.284	217.5243	2.525675	0.562385	0.437615	0.2048518
58752	-1278.168	-1495.808	217.6393	2.495852	0.6508	0.3492	0.2386974
58758	-1267.159	-1484.865	217.7055	2.476792	0.588415	0.411585	0.2623137
58764	-1267.503	-1485.273	217.7705	2.402969	0.641609	0.358391	0.257559
58770	-1271.912	-1489.597	217.685	2.468999	0.581836	0.418164	0.2476226
58776	-1273.235	-1490.82	217.5853	2.506094	0.68668	0.31332	0.2201461
58782	-1280.407	-1498.05	217.6423	2.469015	0.629206	0.370794	0.2282685
58788	-1278.191	-1495.912	217.7212	2.469015	0.695769	0.304231	0.2667927
58794	-1280.537	-1498.555	218.0174	2.244329	0.597501	0.402499	0.3164913
58800	-1271.959	-1490.005	218.0464	2.253739	0.662718	0.337282	0.3558244
58806	-1264.177	-1482.318	218.1407	2.157627	0.647564	0.352436	0.3536237
58812	-1267.517	-1485.623	218.1059	2.234055	0.647564	0.352436	0.4265458
58818	-1276.124	-1494.305	218.1811	2.158891	0.686755	0.313245	0.4265458
58824	-1292.527	-1510.724	218.1971	2.142864	0.665313	0.334687	0.4265458
58830	-1286.426	-1504.685	218.2593	2.079738	0.665313	0.334687	0.4237445
58836	-1288.04	-1506.268	218.228	2.111031	0.627067	0.372933	0.4237445
58842	-1283.703	-1501.799	218.0965	2.227922	0.625828	0.374172	0.3916491
58848	-1277.142	-1495.202	218.0591	2.227922	0.640266	0.359734	0.3407684
58854	-1266.773	-1484.659	217.8864	2.38221	0.609034	0.390966	0.3225995
58860	-1277.571	-1495.457	217.8864	2.38221	0.598974	0.401026	0.3225995
58866	-1269.173	-1486.686	217.5136	2.553352	0.642334	0.357666	0.2108848
58872	-1280.384	-1496.406	216.0221	0.7979278	0.601926	0.398074	3.193045
58878	-1275.096	-1490.641	215.5453	1.052852	0.654583	0.345417	3.324056
58884	-1282.349	-1499.6	217.2505	2.65569	0.669467	0.330533	0.1632677
58890	-1283.195	-1500.429	217.2341	2.698566	0.669467	0.330533	0.1698726
58896	-1278.367	-1495.744	217.3767	2.619698	0.636921	0.363079	0.1875811
58902	-1286.571	-1504.295	217.7236	1.30218	0.628677	0.371323	1.804933
58908	-1279.199	-1497.021	217.8221	1.203709	0.620797	0.379203	1.804933
58914	-1271.066	-1488.776	217.71	1.31574	0.622219	0.377781	1.804933
58920	-1266.003	-1483.139	217.1354	2.778549	0.611896	0.388104	0.1651589
58926	-1268.422	-1485.453	217.0317	2.768448	0.611896	0.388104	0.1402162
58932	-1276.854	-1494.098	217.244	2.699975	0.611896	0.388104	0.172827
58938	-1288.162	-1505.438	217.2759	2.72073	0.561865	0.438135	0.1876375
58944	-1274.432	-1491.702	217.2697	2.726943	0.561865	0.438135	0.1876375
58950	-1287.968	-1504.919	216.9513	2.786285	0.68188	0.31812	0.1287257
58956	-1280.771	-1497.655	216.8847	2.856976	0.608579	0.391421	0.1294424
58962	-1286.52	-1503.16	216.6396	0.9347016	0.578825	0.421175	2.739252
58968	-1296.3	-1512.942	216.6424	0.9318775	0.629934	0.370066	2.739252
58974	-1287.076	-1504.092	217.0153	1.106413	0.624162	0.375838	2.399275
58980	-1279.435	-1496.413	216.9783	1.143431	0.691336	0.308664	2.399275
58986	-1268.636	-1486.205	217.5687	1.178467	0.677498	0.322502	1.994075
58992	-1273.793	-1491.656	217.8627	1.215627	0.596624	0.403376	1.768442
58998	-1272.373	-1490.167	217.7939	1.041856	0.599015	0.400985	1.934668
59004	-1280.995	-1497.667	216.6723	1.041374	0.629074	0.370926	2.653704
59010	-1275.323	-1491.728	216.405	1.038528	0.641031	0.358969	2.818979
59016	-1271.276	-1488.348	217.0715	0.8747061	0.665733	0.334267	2.509518
59022	-1269.321	-1485.531	216.2096	0.9015992	0.626659	0.373341	3.019499
59028	-1271.239	-1487.305	216.0659	1.045323	0.599668	0.400332	3.019499
59034	-1277.057	-1493.179	216.1223	0.8747532	0.599668	0.400332	3.087744
59040	-1287.447	-1503.122	215.6751	0.8179242	0.619872	0.380128	3.385851
59046	-1280.823	-1497.409	216.5859	1.082427	0.619872	0.380128	2.681615
59052	-1282.769	-1500.954	218.185	1.19154	0.65798	0.34202	1.555022
59058	-1274.657	-1492.338	217.6818	1.267098	0.599531	0.400469	1.857794
59064	-1288.441	-1505.819	217.3783	1.226155	0.606714	0.393286	2.088544
59070	-1281.627	-1499.032	217.4051	1.199447	0.735802	0.264198	2.088544
59076	-1289.89	-1507.637	217.7476	1.159209	0.608155	0.391845	1.886516
59082	-1277.872	-1495.402	217.5301	1.199886	0.69839	0.30161	2.005514
59088	-1284.556	-1502.804	218.2475	1.352201	0.518755	0.481245	1.385888
59094	-1294.63	-1511.669	217.0388	1.087012	0.519552	0.480448	2.396671
59100	-1284.483	-1501.372	216.8895	0.9400348	0.485023	0.514977	2.582121
59106	-1295.956	-1512.278	216.3224	0.9827792	0.56187	0.43813	2.902836
59112	-1277.429	-1493.782	216.3527	0.9524075	0.575107	0.424893	2.902836
59118	-1295.462	-1512.774	217.3116	1.163888	0.595136	0.404864	2.172843
59124	-1285.764	-1503.884	218.1202	1.347112	0.549167	0.450833	1.487447
59130	-1279.145	-1497.339	218.1946	1.296233	0.564151	0.435849	1.469673
59136	-1276.227	-1494.448	218.221	1.362097	0.571326	0.428674	1.398845
59142	-1277.257	-1495.177	217.9205	1.391735	0.571326	0.428674	1.602097
59148	-1278.881	-1497.238	218.3576	1.474163	0.580499	0.419501	1.196266
59154	-1270.673	-1489.086	218.4134	1.411702	0.645478	0.354522	1.202041
59160	-1276.705	-1495.271	218.566	1.678422	0.645478	0.354522	0.7690879
59166	-1274.485	-1492.933	218.4483	1.628137	0.619471	0.380529	0.9682016
59172	-1277.573	-1495.989	218.4162	1.587092	0.641118	0.358882	1.041044
59178	-1282.332	-1500.551	218.2195	1.696216	0.660255	0.339745	1.122475
59184	-1277.716	-1496.041	218.3251	1.476366	0.660255	0.339745	1.222098
59190	-1273.962	-1492.387	218.4245	1.589603	0.549742	0.450258	1.030597
59196	-1278.647	-1497.144	218.4973	1.314979	0.725419	0.274581	1.212974
59202	-1261.872	-1479.76	217.888	1.314979	0.716221	0.283779	1.680689
59208	-1266.331	-1484.325	217.9932	1.304274	0.692368	0.307632	1.61282
59214	-1268.84	-1486.848	218.0077	1.314924	0.574958	0.425042	1.594536
59220	-1267.782	-1485.326	217.5441	1.255172	0.574958	0.425042	1.959193
59226	-1275.701	-1493.691	217.9904	1.151723	0.620375	0.379625	1.72375
59232	-1263.874	-1482.086	218.2118	1.32629	0.580992	0.419008	1.433586
59238	-1270.426	-1488.701	218.2744	1.447028	0.661112	0.338888	1.288621
59244	-1288.076	-1506.409	218.3328	1.338218	0.533336	0.466664	1.32939
59250	-1283.987	-1502.228	218.2409	1.343493	0.72749	0.27251	1.397801
59256	-1282.209	-1499.646	217.4374	1.133711	0.535487	0.464513	2.110453
59262	-1268.414	-1485.619	217.2055	1.053718	0.602213	0.397787	2.311988
59268	-1272.281	-1489.822	217.5415	1.0611	0.595179	0.404821	2.089768
59274	-1277.372	-1494.49	217.1186	1.145149	0.701219	0.298781	2.309113
59280	-1286.179	-1504.348	218.1691	1.452646	0.56813	0.43187	1.368535
59286	-1274.835	-1492.709	217.8742	1.332031	0.664877	0.335123	1.678352
59292	-1278.784	-1496.59	217.8061	1.316564	0.726714	0.273286	1.737457
59298	-1288.205	-1505.695	217.4898	1.269683	0.587109	0.412891	1.985869
59304	-1282.608	-1499.465	216.8571	0.980089	0.709856	0.290144	2.577368
59310	-1279.508	-1496.759	217.2507	1.155875	0.709856	0.290144	2.217425
59316	-1268.736	-1485.485	216.7486	1.040536	0.760754	0.239246	2.607102
59322	-1273.4	-1490.686	217.2867	1.082896	0.560633	0.439367	2.241317
59328	-1286.818	-1503.43	216.612	1.072067	0.727548	0.272452	2.671913
59334	-1267.526	-1484.989	217.4629	1.027581	0.669681	0.330319	2.163086
59340	-1263.819	-1480.79	216.9712	0.9552378	0.59499	0.40501	2.521815
59346	-1273.672	-1489.602	215.9304	0.773052	0.567005	0.432995	3.262016
59352	-1270.686	-1486.469	215.7827	0.8419664	0.656876	0.343124	3.308496
59358	-1273.906	-1490.472	216.5662	0.932046	0.524044	0.475956	2.785678
59364	-1272.618	-1488.97	216.3527	0.9682085	0.524044	0.475956	2.893319
59370	-1274.736	-1491.746	217.0105	0.8881432	0.600058	0.399942	2.539153
59376	-1285.214	-1501.355	216.1414	0.8645506	0.507136	0.492864	3.082431
59382	-1277.184	-1493.344	216.1602	0.8458086	0.61183	0.38817	3.082431
59388	-1268.912	-1485.92	217.0076	1.138869	0.509967	0.490033	2.383666
59394	-1261.144	-1478.286	217.1425	1.003959	0.509967	0.490033	2.383666
59400	-1252.988	-1470.526	217.5377	1.286004	0.562403	0.437597	1.942797
59406	-1260.497	-1478.174	217.6765	1.239303	0.562403	0.437597	1.880377
59412	-1274.111	-1492.08	217.9684	1.34145	0.637303	0.362697	1.603822
59418	-1269.359	-1487.313	217.9543	1.355545	0.616133	0.383867	1.603822
59424	-1261.667	-1479.761	218.0943	1.20379	0.60947	0.39053	1.612357
59430	-1257.347	-1475.293	217.9464	1.297393	0.60947	0.39053	1.651509
59436	-1261.652	-1479.293	217.6416	1.250085	0.665854	0.334146	1.896823
59442	-1266.346	-1484.309	217.9631	1.243493	0.665854	0.334146	1.678068
59448	-1270.965	-1488.579	217.6141	1.297916	0.548695	0.451305	1.882956
59454	-1262.39	-1480.666	218.2758	1.298736	0.612649	0.387351	1.405471
59460	-1265.385	-1483.604	218.2188	1.381194	0.461613	0.538387	1.385659
59466	-1261.659	-1479.785	218.1266	1.326426	0.592628	0.407372	1.498158
59472	-1269.773	-1487.999	218.2259	1.51487	0.592628	0.407372	1.272796
59478	-1269.49	-1487.737	218.2476	1.412341	0.599927	0.400073	1.338252
59484	-1263.577	-1481.75	218.173	1.191919	0.573763	0.426237	1.563604
59490	-1267.107	-1485.285	218.178	1.479095	0.603475	0.396525	1.340574
59496	-1255.991	-1473.798	217.8065	1.271622	0.576599	0.423401	1.768626
59502	-1272.03	-1489.303	217.2732	1.204714	0.567259	0.432741	2.171256
59508	-1267.714	-1485.585	217.8714	1.263149	0.619498	0.380502	1.729103
59514	-1277.532	-1495.027	217.4953	1.013889	0.667925	0.332075	2.150921
59520	-1270.03	-1487.5	217.4698	1.108875	0.667925	0.332075	2.105509
59526	-1275.184	-1492.574	217.3898	1.188879	0.667925	0.332075	2.105509
59532	-1266.477	-1483.645	217.1675	1.14079	0.587428	0.412572	2.280647
59538	-1277.049	-1494.257	217.208	0.9521267	0.665709	0.334291	2.374967
59544	-1264.838	-1481.273	216.4356	1.038711	0.665709	0.334291	2.800266
59550	-1277.957	-1494.736	216.7786	1.156006	0.724276	0.275724	2.516755
59556	-1267.126	-1485.322	218.1962	1.258821	0.534093	0.465907	1.496698
59562	-1290.965	-1509.411	218.4455	1.774803	0.578324	0.421676	0.8022092
59568	-1281.473	-1499.995	218.5219	1.588009	0.708055	0.291945	0.9328578
59574	-1269.493	-1487.229	217.7357	1.210633	0.695935	0.304065	1.859534
59580	-1271.066	-1489.417	218.3519	1.830142	0.505353	0.494647	0.8506995
59586	-1259.865	-1478.404	218.5389	1.624582	0.567513	0.432487	0.8728058
59592	-1265.755	-1484.366	218.6116	1.53793	0.567513	0.432487	0.8889154
59598	-1271.023	-1489.612	218.5887	1.472948	0.58532	0.41468	0.9832914
59604	-1277.326	-1495.453	218.1272	1.570604	0.612186	0.387814	1.307818
59610	-1282.159	-1500.44	218.2815	1.602917	0.612186	0.387814	1.150399
59616	-1270.701	-1489.015	218.3145	1.613002	0.612186	0.387814	1.111755
59622	-1270.277	-1488.469	218.1923	1.517089	0.626514	0.373486	1.298479
59628	-1283.491	-1501.2	217.7092	1.517089	0.611049	0.388951	1.664075
59634	-1278.657	-1496.32	217.6628	1.214945	0.708718	0.291282	1.90628
59640	-1280.018	-1497.512	217.4944	1.236546	0.665623	0.334377	2.00485
59646	-1270.085	-1487.818	217.7329	1.292885	0.624129	0.375871	1.804901
59652	-1269.962	-1487.94	217.9777	1.399841	0.60428	0.39572	1.554319
59658	-1276.477	-1494.487	218.0095	1.43192	0.60428	0.39572	1.506882
59664	-1265.976	-1483.864	217.8877	1.553751	0.60428	0.39572	1.506882
59670	-1265.69	-1483.721	218.0311	1.393178	0.690529	0.309471	1.519676
59676	-1271.863	-1489.76	217.8969	1.217794	0.575037	0.424963	1.743059
59682	-1285.531	-1503.009	217.4783	1.188006	0.609526	0.390474	2.047816
59688	-1280.565	-1497.15	216.5844	0.8434345	0.657367	0.342633	2.828493
59694	-1281.425	-1498.747	217.3222	1.058455	0.657367	0.342633	2.234182
59700	-1273.31	-1491.079	217.769	1.300277	0.58532	0.41468	1.774772
59706	-1268.902	-1486.368	217.466	1.093145	0.605167	0.394833	2.118318
59712	-1278.338	-1495.335	216.9969	1.069921	0.535125	0.464875	2.433908
59718	-1276.356	-1494.029	217.6732	1.207358	0.636352	0.363648	1.904374
59724	-1275.052	-1493.082	218.0298	1.328427	0.636352	0.363648	1.568529
59730	-1282.584	-1501.131	218.547	1.554782	0.658868	0.341132	0.9415934
59736	-1278.347	-1496.825	218.4782	1.453066	0.658868	0.341132	1.108408
59742	-1289.693	-1508.023	218.3306	1.372644	0.636111	0.363889	1.303485
59748	-1290.264	-1508.196	217.9325	1.362182	0.636111	0.363889	1.614832
59754	-1282.344	-1500.673	218.3288	1.214673	0.639372	0.360628	1.429443
59760	-1285.255	-1503.095	217.8395	1.248846	0.674835	0.325165	1.761426
59766	-1284.427	-1502.483	218.0559	1.288472	0.69513	0.30487	1.5787
59772	-1284.361	-1502.243	217.8826	1.276716	0.698046	0.301954	1.711603
59778	-1286.885	-1503.447	216.5623	0.9381418	0.65233	0.34767	2.784377
59784	-1282.974	-1500.038	217.0634	0.948251	0.724456	0.275544	2.468555
59790	-1289.185	-1505.725	216.5404	0.8629036	0.620181	0.379819	2.843393
59796	-1299.136	-1515.336	216.2003	0.7867616	0.691022	0.308978	3.093744
59802	-1276.505	-1494.892	218.3869	1.920026	0.57026	0.42974	0.6654054
59808	-1264.244	-1482.666	218.4225	1.920026	0.57026	0.42974	0.5718522
59814	-1258.759	-1477.156	218.3966	1.931954	0.607433	0.392567	0.6160384
59820	-1267.627	-1485.941	218.314	2.01462	0.604041	0.395959	0.6160384
59826	-1280.497	-1498.979	218.4819	1.83136	0.67753	0.32247	0.6523874
59832	-1261.118	-1479.488	218.3699	1.768947	0.67753	0.32247	0.9009812
59838	-1285.992	-1504.43	218.4386	1.86498	0.64475	0.35525	0.6720339
59844	-1276.221	-1494.594	218.3729	1.948482	0.64475	0.35525	0.6340562
59850	-1273.67	-1490.849	217.1784	1.131695	0.627441	0.372559	2.279466
59856	-1270.495	-1487.746	217.2515	1.117049	0.599168	0.400832	2.241966
59862	-1263.305	-1481.139	217.8339	1.270947	0.613045	0.386955	1.749929
59868	-1278.916	-1496.896	217.9795	1.378679	0.653494	0.346506	1.568576
59874	-1286.922	-1505.163	218.2409	1.412483	0.644198	0.355802	1.343502
59880	-1282.478	-1500.325	217.8468	1.345896	0.657926	0.342074	1.687988
59886	-1269.049	-1487.052	218.0022	1.30093	0.685492	0.314508	1.608703
59892	-1259.911	-1478.204	218.2927	2.053572	0.618724	0.381276	0.4486514
59898	-1264.945	-1483.243	218.2984	2.053572	0.613404	0.386596	0.5011125
59904	-1273.901	-1492.052	218.1506	2.199162	0.623883	0.376117	0.4671833
59910	-1267.015	-1485.177	218.1625	2.163001	0.652646	0.347354	0.3936355
59916	-1261.801	-1479.875	218.0743	2.217817	0.653102	0.346898	0.3463618
59922	-1271.404	-1489.789	218.3859	1.96462	0.531814	0.468186	0.5278352
59928	-1261.59	-1479.983	218.3925	1.769975	0.639557	0.360443	0.8739502
59934	-1267.816	-1486.178	218.3619	1.7426	0.588516	0.411484	0.938642
59940	-1260.105	-1478.238	218.1323	1.308071	0.67637	0.32363	1.507635
59946	-1280.595	-1498.38	217.7852	1.342145	0.631679	0.368321	1.734145
59952	-1258.156	-1476.008	217.8518	1.275542	0.614492	0.385508	1.734145
59958	-1270.047	-1487.158	217.1113	1.278589	0.564898	0.435102	2.228228
59964	-1281.515	-1498.896	217.3812	1.069346	0.564898	0.435102	2.189002
59970	-1276.657	-1494.127	217.4705	1.095967	0.564898	0.435102	2.113531
59976	-1270.919	-1488.94	218.0204	1.447277	0.636753	0.363247	1.487153
59982	-1262.838	-1481.154	218.3167	1.474511	0.643005	0.356995	1.230812
59988	-1274.424	-1492.815	218.391	1.581002	0.537062	0.462938	1.070755
59994	-1273.022	-1491.497	218.4754	1.581002	0.665204	0.334796	0.9886153
60000	-1275.031	-1493.526	218.4944	1.587677	0.691619	0.308381	0.9622693
60006	-1279.593	-1498.117	218.5244	1.728841	0.688844	0.311156	0.7562188
60012	-1280.104	-1498.499	218.3953	1.857952	0.612913	0.387087	0.7562188
60018	-1289.118	-1507.631	218.5125	1.806331	0.630179	0.369821	0.6399138
60024	-1290.339	-1508.802	218.4624	1.867448	0.625403	0.374597	0.6126405
60030	-1280.15	-1498.609	218.4588	1.876256	0.600825	0.399175	0.5975694
60036	-1268.797	-1487.215	218.4178	1.932032	0.590537	0.409463	0.5336234
60042	-1271.785	-1490.26	218.4743	1.830781	0.6572	0.3428	0.6691547
60048	-1282.699	-1501.128	218.4291	1.888344	0.6572	0.3428	0.6431061
60054	-1278.683	-1496.48	217.7967	1.064311	0.709572	0.290428	1.917574
60060	-1289.535	-1506.922	217.3867	1.078781	0.501923	0.498077	2.179339
60066	-1296.93	-1513.346	216.4164	1.131943	0.500749	0.499251	2.755143
60072	-1280.224	-1497.104	216.8793	1.117447	0.585093	0.414907	2.47789
60078	-1280.238	-1496.481	216.2429	0.8549404	0.657313	0.342687	3.027515
60084	-1281.622	-1498.377	216.755	0.9015137	0.625131	0.374869	2.688836
60090	-1280.038	-1496.903	216.8648	1.052965	0.627977	0.372023	2.527266
60096	-1280.777	-1497.977	217.1992	1.088213	0.627977	0.372023	2.293976
60102	-1270.867	-1488.075	217.208	1.079473	0.675572	0.324428	2.293976
60108	-1274.938	-1492.03	217.0921	1.060765	0.638471	0.361529	2.379572
60114	-1273.021	-1489.933	216.9115	1.118201	0.639341	0.360659	2.457199
60120	-1281.491	-1499.022	217.5309	1.311304	0.639341	0.360659	1.930313
60126	-1274.091	-1492.117	218.0256	1.364083	0.728834	0.271166	1.545332
60132	-1276.049	-1494.066	218.0176	1.412284	0.623693	0.376307	1.515473
60138	-1291.436	-1509.536	218.0995	1.412284	0.6522	0.3478	1.453721
60144	-1280.549	-1498.572	218.0236	1.261068	0.6522	0.3478	1.622097
60150	-1262.231	-1480.193	217.9616	1.323078	0.656692	0.343308	1.622097
60156	-1262.818	-1480.334	217.5166	1.099594	0.646431	0.353569	2.080823
60162	-1260.787	-1478.293	217.5062	1.160156	0.623765	0.376235	2.047773
60168	-1260.489	-1478.568	218.0789	1.294352	0.610833	0.389167	1.557481
60174	-1264.222	-1481.782	217.5605	1.172298	0.687034	0.312966	2.003675
60180	-1273.65	-1491.297	217.6467	1.098564	0.536859	0.463141	1.995357
60186	-1271.891	-1489.14	217.2488	1.037695	0.571609	0.428391	2.294587
60192	-1260.373	-1478.161	217.7887	1.272731	0.524255	0.475745	1.780233
60198	-1262.051	-1479.21	217.1589	1.14564	0.617874	0.382126	2.283072
60204	-1269.94	-1486.329	216.3884	0.8291288	0.696333	0.303667	2.95567
60210	-1279.78	-1497.391	217.6116	0.9701977	0.661164	0.338836	2.103447
60216	-1278.154	-1494.791	216.6366	1.2165	0.664708	0.335292	2.567442
60222	-1276.646	-1491.984	215.3383	0.9820935	0.707157	0.292843	3.486865
60228	-1269.136	-1485.529	216.3933	0.9410802	0.715952	0.284048	2.885178
60234	-1271.751	-1487.871	216.1198	1.214525	0.619559	0.380441	2.885178
60240	-1269.834	-1486.222	216.3874	1.032345	0.657105	0.342895	2.833412
60246	-1279.523	-1497.212	217.689	1.025658	0.623611	0.376389	2.015693
60252	-1264.559	-1482.239	217.6797	1.257108	0.596113	0.403887	1.866074
60258	-1268.396	-1486.173	217.7769	1.15987	0.593383	0.406617	1.866074
60264	-1287.296	-1505.585	218.289	1.386882	0.596885	0.403115	1.32553
60270	-1271.318	-1488.755	217.4365	1.122607	0.581351	0.418649	2.118297
60276	-1282.688	-1500.697	218.0089	1.109403	0.732175	0.267825	1.740478
60282	-1274.418	-1492.335	217.9174	1.200958	0.519694	0.480306	1.740478
60288	-1277.87	-1494.878	217.008	1.118165	0.609659	0.390341	2.39648
60294	-1279.741	-1496.936	217.1945	1.117508	0.594309	0.405691	2.278271
60300	-1300.515	-1517.642	217.1268	1.234137	0.674547	0.325453	2.246881
60306	-1279.645	-1496.251	216.6061	0.8475049	0.612431	0.387569	2.812869
60312	-1274.917	-1491.368	216.4511	1.002455	0.612431	0.387569	2.812869
60318	-1258.786	-1476.008	217.2219	1.0575	0.717773	0.282227	2.299127
60324	-1264.278	-1480.667	216.3888	0.8083062	0.682756	0.317244	2.967916
60330	-1275.14	-1491.227	216.0867	1.001283	0.682756	0.317244	3.033394
60336	-1268.267	-1485.272	217.0047	0.8410928	0.54758	0.45242	2.572008
60342	-1263.873	-1480.741	216.8676	1.030679	0.54758	0.45242	2.539362
60348	-1258.221	-1473.771	215.5498	0.9120481	0.56421	0.43579	3.404142
60354	-1271.511	-1487.805	216.2942	0.8862164	0.571986	0.428014	2.978004
60360	-1288.016	-1505.272	217.2562	0.8945531	0.807064	0.192936	2.380947
60366	-1272.871	-1489.896	217.0247	1.289423	0.714095	0.285905	2.276881
60372	-1271.317	-1488.719	217.4026	1.205314	0.714095	0.285905	2.086289
60378	-1260.722	-1478.382	217.6601	1.193662	0.621836	0.378164	1.922491
60384	-1272.509	-1489.191	216.6817	0.9545155	0.63413	0.36587	2.701301
60390	-1267.037	-1484.131	217.0937	1.104582	0.664451	0.335549	2.350803
60396	-1275.83	-1492.846	217.017	0.9299367	0.606804	0.393196	2.50907
60402	-1269.728	-1487.451	217.7221	1.29972	0.608449	0.391551	1.807653
60408	-1263.152	-1480.374	217.222	0.9655654	0.605846	0.394154	2.357601
60414	-1279.388	-1496.395	217.0069	1.02115	0.581836	0.418164	2.458251
60420	-1268.536	-1485.765	217.2297	1.172699	0.635616	0.364384	2.220133
60426	-1260.022	-1477.878	217.8564	1.405745	0.586424	0.413576	1.638343
60432	-1268.962	-1487.352	218.3892	1.577013	0.618359	0.381641	1.076105
60438	-1272.561	-1490.923	218.3615	1.546396	0.699764	0.300236	1.129467
60444	-1278.148	-1496.42	218.2722	1.406386	0.699764	0.300236	1.323333
60450	-1266.753	-1485.207	218.4542	1.538896	0.699764	0.300236	1.05078
60456	-1283.246	-1501.621	218.3748	1.397048	0.745502	0.254498	1.247035
60462	-1269.42	-1487.902	218.4818	1.569553	0.553075	0.446925	0.9937521
60468	-1282.128	-1500.656	218.5274	1.573585	0.54226	0.45774	0.9423872
60474	-1287.711	-1506.247	218.5352	1.465028	0.646581	0.353419	1.043928
60480	-1285.567	-1503.85	218.2831	1.664117	0.552923	0.447077	1.093731
60486	-1287.553	-1505.904	218.3512	1.715831	0.560479	0.439521	0.9778449
60492	-1288.006	-1506.462	218.4563	1.708403	0.640297	0.359703	0.8713561
60498	-1287.103	-1505.562	218.459	1.53508	0.60598	0.39402	1.049878
60504	-1286.113	-1504.294	218.1811	1.450437	0.680739	0.319261	1.360817
60510	-1270.316	-1488.556	218.24	1.391567	0.674328	0.325672	1.360817
60516	-1280.963	-1499.148	218.1844	1.370224	0.572892	0.427108	1.420903
60522	-1284.851	-1502.525	217.674	1.462315	0.593918	0.406082	1.727812
60528	-1296.951	-1515.368	218.4176	1.558755	0.601896	0.398104	1.066604
60534	-1285.479	-1503.751	218.2725	1.570215	0.623979	0.376021	1.186886
60540	-1288.208	-1506.444	218.2362	1.52831	0.683298	0.316702	1.253123
60546	-1290.737	-1508.698	217.9612	1.662159	0.601884	0.398116	1.367341
60552	-1276.796	-1495.139	218.343	1.629944	0.571642	0.428358	1.069882
60558	-1295.49	-1514.034	218.5444	1.423019	0.610852	0.389148	1.075005
60564	-1294.554	-1512.983	218.4283	1.885006	0.624072	0.375928	0.6521688
60570	-1286.821	-1505.233	218.4119	1.895214	0.637031	0.362969	0.6650562
60576	-1295.46	-1513.803	218.3428	2.006677	0.633874	0.366126	0.5359608
60582	-1280.747	-1499.222	218.4743	1.712197	0.609951	0.390049	0.8452152
60588	-1287.39	-1505.857	218.4669	1.750126	0.605976	0.394024	0.8065233
60594	-1295.161	-1513.618	218.4569	1.796332	0.55563	0.44437	0.7562634
60600	-1290.406	-1508.851	218.4446	1.731458	0.63476	0.36524	0.8578734
60606	-1285.747	-1504.238	218.4914	1.680128	0.665207	0.334793	0.863299
60612	-1284.255	-1502.67	218.4146	1.680323	0.536945	0.463055	0.9488639
60618	-1265.642	-1484.133	218.4909	1.586728	0.536945	0.463055	0.9669388
60624	-1267.566	-1486.014	218.4489	1.711953	0.565272	0.434728	0.8759098
60630	-1264.013	-1482.239	218.2265	2.110928	0.618357	0.381643	0.5900893
60636	-1279.377	-1497.648	218.2714	1.809944	0.633801	0.366199	0.9631303
60642	-1276.563	-1494.913	218.3496	1.765915	0.600685	0.399315	0.9267403
60648	-1278.198	-1496.656	218.4583	1.765915	0.591124	0.408876	0.7969717
60654	-1269.3	-1487.659	218.3583	1.539381	0.727983	0.272017	1.138628
60660	-1274.561	-1492.646	218.0849	1.678239	0.600603	0.399397	1.254271
60666	-1269.338	-1487.762	218.4237	1.453376	0.647535	0.352465	1.156885
60672	-1266.072	-1484.076	218.0042	1.260142	0.646947	0.353053	1.636773
60678	-1266.961	-1484.965	218.0035	1.260851	0.64674	0.35326	1.636773
60684	-1271.261	-1488.045	216.7841	1.227746	0.579226	0.420774	2.468401
60690	-1264.614	-1482.054	217.4397	1.237652	0.612872	0.387128	2.040459
60696	-1264.944	-1482.086	217.1424	0.9871784	0.598803	0.401197	2.394349
60702	-1263.977	-1480.524	216.547	1.107406	0.578586	0.421414	2.690185
60708	-1270.155	-1487.571	217.4161	1.068835	0.570572	0.429428	2.166712
60714	-1277.868	-1494.954	217.0859	0.9794816	0.643039	0.356961	2.434824
60720	-1256.363	-1473.721	217.3586	0.9925486	0.604351	0.395649	2.25315
60726	-1260.285	-1478.176	217.891	1.174353	0.646956	0.353044	1.777466
60732	-1264.243	-1481.672	217.4291	1.140389	0.646956	0.353044	2.111521
60738	-1265.784	-1483.329	217.5445	1.001432	0.56695	0.43305	2.126911
60744	-1263.853	-1481.736	217.883	1.062505	0.678487	0.321513	1.860164
60750	-1274.918	-1491.602	216.6836	1.016065	0.621642	0.378358	2.662299
60756	-1268.578	-1485.998	217.4202	1.155333	0.528824	0.471176	2.10759
60762	-1266.928	-1484.38	217.4523	1.154089	0.513307	0.486693	2.087321
60768	-1268.39	-1485.708	217.3177	1.040205	0.707292	0.292708	2.248823
