Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
93810	-1273.412	-1491.717	218.3055	2.045934	0.992957	0.00704341	0.5171696
93816	-1270.53	-1488.787	218.2564	2.094985	0.982163	0.0178371	0.5171696
93822	-1269.003	-1487.219	218.2163	2.13511	0.988683	0.011317	0.5171696
93828	-1269.787	-1488.003	218.2162	2.13511	0.986836	0.013164	0.4819987
93834	-1281.791	-1499.513	217.7218	2.501132	0.999008	0.000991866	0.2870703
93840	-1271.153	-1488.871	217.7174	2.501132	0.99845	0.00155044	0.2841173
93846	-1261.577	-1479.383	217.8054	2.418121	0.995466	0.00453408	0.2874488
93852	-1267.786	-1485.589	217.8028	2.42068	0.996871	0.00312929	0.2874488
93858	-1260.104	-1477.978	217.8734	2.42068	0.996872	0.00312813	0.3486406
93864	-1262.25	-1480.132	217.882	2.388475	0.998336	0.00166433	0.3242928
93870	-1257.303	-1475.26	217.9569	2.331004	0.994803	0.0051975	0.3417144
93876	-1268.379	-1486.496	218.1172	2.226607	0.996445	0.00355508	0.4389126
93882	-1270.697	-1488.969	218.2719	2.07966	0.997822	0.00217818	0.4862568
93888	-1262.678	-1481.051	218.3723	1.947531	0.967306	0.0326945	0.6376828
93894	-1274.316	-1492.711	218.3955	1.947531	0.976753	0.0232469	0.569779
93900	-1281.261	-1499.509	218.2479	2.090145	0.979589	0.0204112	0.588311
93906	-1280.653	-1498.914	218.2617	2.090145	0.989529	0.0104706	0.5089883
93912	-1278.167	-1496.428	218.2617	2.090145	0.995134	0.00486607	0.5089883
93918	-1294.448	-1512.718	218.2692	2.082462	0.986384	0.0136159	0.4871212
93924	-1277.697	-1495.713	218.0165	2.305188	0.998272	0.00172768	0.386875
93930	-1272.615	-1490.644	218.0283	2.27394	0.982475	0.0175248	0.3584625
93936	-1276.519	-1494.655	218.1356	2.166628	0.967981	0.0320194	0.3584625
93942	-1274.148	-1492.278	218.1297	2.218967	0.968845	0.0311555	0.4602291
93948	-1265.275	-1483.371	218.0965	2.225198	0.979577	0.020423	0.3868456
93954	-1263.21	-1481.215	218.0052	2.321217	0.973708	0.0262919	0.3952269
93960	-1253.029	-1470.994	217.965	2.321217	0.97507	0.0249298	0.3399094
93966	-1262.1	-1480.065	217.965	2.321217	0.982755	0.0172451	0.3399094
93972	-1265.567	-1483.514	217.9464	2.338282	0.981249	0.018751	0.3382467
93978	-1262.308	-1480.316	218.0089	2.272746	0.990747	0.00925349	0.3351669
93984	-1266.098	-1484.107	218.0084	2.308619	0.984672	0.015328	0.37915
93990	-1269.614	-1487.731	218.1162	2.204981	0.987427	0.0125727	0.3859148
93996	-1272.968	-1491.216	218.2484	2.094069	0.994196	0.0058036	0.4341441
94002	-1265.566	-1483.823	218.2577	2.094069	0.990884	0.00911578	0.489759
94008	-1266.14	-1484.515	218.3753	1.956732	0.97971	0.0202897	0.6066615
94014	-1274.287	-1492.625	218.3388	1.956732	0.971671	0.0283286	0.6872992
94020	-1261.498	-1479.864	218.3659	1.956732	0.972554	0.0274459	0.6311237
94026	-1273.111	-1491.492	218.3807	1.88962	0.995707	0.0042926	0.7301541
94032	-1298.013	-1515.971	217.9581	2.327329	0.99498	0.00501977	0.3390862
94038	-1289.274	-1507.263	217.9893	2.303437	0.996297	0.00370292	0.3470718
94044	-1275.818	-1494.216	218.3985	1.897001	0.996251	0.00374931	0.6873602
94050	-1289.215	-1507.227	218.0128	2.303437	0.988779	0.0112209	0.3778948
94056	-1280.579	-1498.733	218.154	2.165635	0.990967	0.00903275	0.3834587
94062	-1276.523	-1494.641	218.1177	2.208372	0.990831	0.0091695	0.3947014
94068	-1270.495	-1488.691	218.1963	2.129802	0.975983	0.0240174	0.3947014
94074	-1266.84	-1485.052	218.2112	2.129802	0.977703	0.0222971	0.4294708
94080	-1271.781	-1489.816	218.0344	2.267508	0.978312	0.0216885	0.3580294
94086	-1298.855	-1516.851	217.9961	2.267508	0.972334	0.0276657	0.3181974
94092	-1262.596	-1480.69	218.0947	1.494314	0.96847	0.0315296	1.394211
94098	-1263.961	-1482.284	218.3228	1.628408	0.943859	0.0561407	1.090127
94104	-1272.836	-1491.091	218.2557	1.477568	0.97997	0.02003	1.27891
94110	-1277.835	-1495.744	217.9087	2.346717	0.990994	0.00900644	0.3111855
94116	-1270.605	-1488.525	217.9196	2.346717	0.983327	0.0166727	0.3205862
94122	-1268.119	-1486.019	217.9004	2.346717	0.984736	0.0152641	0.3045791
94128	-1269.856	-1487.739	217.8831	2.364001	0.972421	0.0275786	0.3045791
94134	-1269.598	-1487.518	217.9206	2.364001	0.969898	0.0301016	0.3381956
94140	-1274.755	-1492.639	217.8838	2.402038	0.976238	0.0237619	0.3394608
94146	-1263.422	-1481.19	217.7683	2.402038	0.986296	0.0137037	0.2558847
94152	-1258.308	-1475.684	217.376	2.637589	0.992095	0.00790532	0.1928638
94158	-1264.273	-1481.627	217.3542	2.637589	0.992095	0.00790532	0.1862109
94164	-1265.06	-1482.44	217.3804	2.637589	0.953834	0.0461664	0.1942421
94170	-1277.801	-1495.92	218.1188	1.414692	0.960479	0.0395214	1.43717
94176	-1276.099	-1494.24	218.1402	1.51426	0.960479	0.0395214	1.342679
94182	-1270.098	-1487.931	217.8326	1.184669	0.971667	0.0283334	1.810803
94188	-1251.479	-1469.718	218.2384	1.458188	0.991345	0.00865497	1.308801
94194	-1248.686	-1466.963	218.2768	1.480756	0.99336	0.00663998	1.258943
94200	-1255.575	-1473.852	218.2762	1.50559	0.993786	0.00621401	1.238673
94206	-1252.035	-1470.176	218.1413	1.460749	0.99424	0.00575954	1.384002
94212	-1250.528	-1468.787	218.2591	1.640382	0.995401	0.00459913	1.137027
94218	-1258.648	-1476.939	218.2903	1.480312	0.978326	0.0216738	1.248083
94224	-1260.075	-1478.18	218.1048	1.453265	0.978326	0.0216738	1.418264
94230	-1253.675	-1471.621	217.9451	1.30865	0.995577	0.00442316	1.644354
94236	-1262.66	-1480.24	217.5801	1.230469	0.995577	0.00442316	1.951574
94242	-1259.017	-1476.816	217.7983	1.333811	0.989574	0.0104261	1.730807
94248	-1252.999	-1470.547	217.5482	1.34582	0.99696	0.00303958	1.895216
94254	-1266.485	-1484.481	217.9958	1.31843	0.993439	0.0065614	1.600685
94260	-1258.41	-1476.061	217.6511	1.349833	0.991547	0.00845262	1.822055
94266	-1268.233	-1486.267	218.0336	1.452173	0.9944	0.0056003	1.473465
94272	-1272.121	-1490.056	217.9342	1.433494	0.997845	0.00215528	1.561551
94278	-1279.888	-1497.236	217.3483	1.411396	0.996521	0.00347893	1.985671
94284	-1277.497	-1495.063	217.5655	1.305799	0.99829	0.00171044	1.910629
94290	-1291.279	-1509.519	218.2403	2.104643	0.991701	0.0082993	0.442967
94296	-1296.59	-1514.742	218.1527	2.180683	0.982218	0.0177816	0.4096368
94302	-1286.922	-1504.196	217.2737	1.165562	0.99635	0.00364959	2.196324
94308	-1274.608	-1491.192	216.5846	1.074053	0.995009	0.00499147	2.687528
94314	-1273.483	-1488.869	215.3862	0.8475517	0.995606	0.00439446	3.537374
94320	-1265.831	-1481.199	215.3684	0.9130367	0.995132	0.00486813	3.509579
94326	-1286.224	-1501.577	215.3535	0.9607979	0.988318	0.0116825	3.490396
94332	-1285.446	-1503.683	218.236	1.5085	0.665029	0.334971	1.269663
94338	-1284.468	-1502.728	218.2597	1.366093	0.698574	0.301426	1.365377
94344	-1292.277	-1510.492	218.2147	1.31798	0.677273	0.322727	1.437761
94350	-1274.038	-1492.072	218.034	1.254636	0.712704	0.287296	1.619227
94356	-1280.52	-1498.187	217.6664	1.149543	0.5874	0.4126	1.947995
94362	-1273.777	-1490.901	217.1238	1.025303	0.983382	0.0166183	2.381978
94368	-1262.898	-1479.232	216.3346	1.0313	0.980633	0.0193674	2.866062
94374	-1267.652	-1485.432	217.7795	1.152125	0.662165	0.337835	1.869597
94380	-1270.594	-1488.79	218.1961	1.223554	0.669731	0.330269	1.523095
94386	-1261.26	-1478.998	217.7381	1.237629	0.677033	0.322967	1.8394
94392	-1283.739	-1500.246	216.5068	1.068301	0.603669	0.396331	2.738752
94398	-1274.391	-1491.081	216.69	1.083425	0.668662	0.331338	2.616851
94404	-1271.059	-1487.805	216.7462	1.027157	0.738478	0.261522	2.616851
94410	-1285.094	-1502.915	217.8208	1.337024	0.973271	0.0267291	1.712665
94416	-1286.804	-1504.571	217.7662	1.391673	0.989948	0.010052	1.712665
94422	-1279.466	-1496.845	217.3791	1.154351	0.654004	0.345996	2.135067
94428	-1274.451	-1492.198	217.7472	1.319808	0.625413	0.374587	1.776308
94434	-1273.189	-1491.535	218.3468	1.947952	0.97678	0.0232198	0.6887671
94440	-1283.76	-1501.652	217.8919	1.470835	0.594366	0.405634	1.565181
94446	-1278.222	-1495.953	217.7307	1.238257	0.592113	0.407887	1.844066
94452	-1264.789	-1482.223	217.4344	1.046116	0.602642	0.397358	2.16955
94458	-1268.244	-1485.382	217.1379	1.088964	0.566552	0.433448	2.332656
94464	-1257.283	-1474.816	217.5333	1.121108	0.644182	0.355818	2.055655
94470	-1258.312	-1476.288	217.9762	1.144128	0.636631	0.363369	1.739106
94476	-1265.952	-1483.843	217.8913	1.186143	0.636631	0.363369	1.76906
94482	-1262.895	-1481.096	218.2012	2.143862	0.992938	0.00706223	0.4434369
94488	-1271.106	-1489.21	218.1033	2.197119	0.94957	0.05043	0.356198
94494	-1263.77	-1481.673	217.9026	2.386017	0.94957	0.05043	0.3424682
94500	-1266.164	-1484.037	217.8725	2.386017	0.969812	0.0301878	0.3137678
94506	-1262.111	-1479.964	217.8528	2.369122	0.972564	0.0274356	0.286385
94512	-1267.422	-1485.16	217.7383	2.483631	0.990043	0.00995743	0.286385
94518	-1264.63	-1482.347	217.7175	2.483631	0.987518	0.0124816	0.2731855
94524	-1261.677	-1479.863	218.1862	2.164492	0.980213	0.0197874	0.4750447
94530	-1271.316	-1489.477	218.1615	2.178739	0.993009	0.00699127	0.427149
94536	-1266.202	-1484.343	218.1414	2.178739	0.995076	0.0049236	0.3841963
94542	-1266.848	-1485.036	218.1879	2.144913	0.997837	0.00216334	0.4084754
94548	-1264.591	-1482.408	217.8174	2.412553	0.998467	0.00153313	0.2918521
94554	-1267.085	-1485.03	217.9453	2.356943	0.998467	0.00153313	0.3584627
94560	-1272.377	-1490.31	217.9324	2.356943	0.993131	0.00686908	0.3433118
94566	-1278.376	-1496.255	217.8789	2.422641	0.995241	0.00475931	0.3575379
94572	-1274.843	-1492.872	218.0289	2.296493	0.990791	0.009209	0.3933634
94578	-1266.674	-1484.717	218.0438	2.296493	0.990791	0.009209	0.4274724
94584	-1257.842	-1475.335	217.4929	1.207547	0.988761	0.0112387	2.025132
94590	-1255.483	-1472.515	217.0315	1.252806	0.992232	0.00776794	2.29602
94596	-1257.435	-1474.327	216.8922	1.211592	0.993214	0.00678633	2.410635
94602	-1264.219	-1480.749	216.5298	1.387351	0.993214	0.00678633	2.52765
94608	-1260.164	-1477.71	217.5457	1.41608	0.989197	0.0108033	1.848999
94614	-1266.57	-1484.781	218.2107	1.447482	0.989649	0.0103506	1.33965
94620	-1271.873	-1490.333	218.4592	1.79292	0.952375	0.0476251	0.7578576
94626	-1271.211	-1489.622	218.4116	1.755907	0.978931	0.0210685	0.8680696
94632	-1265.172	-1483.666	218.4935	1.755907	0.992321	0.00767916	0.7618021
94638	-1266.849	-1485.303	218.4538	1.718136	0.973513	0.0264866	0.8627674
94644	-1277.53	-1495.935	218.4047	1.705636	0.930754	0.0692458	0.9323506
94650	-1265.592	-1481.048	215.4567	0.9103323	0.982021	0.0179786	3.459607
94656	-1262.403	-1478.644	216.2413	0.9933842	0.967487	0.0325134	2.945355
94662	-1269.719	-1485.639	215.9207	0.9131931	0.967487	0.0325134	3.184822
94668	-1263.436	-1480.202	216.7655	1.048251	0.988924	0.011076	2.591859
94674	-1259.13	-1475.71	216.5794	1.356785	0.982992	0.0170079	2.515768
94680	-1256.703	-1474.95	218.2469	1.784192	0.976194	0.0238061	1.013915
94686	-1269.303	-1487.77	218.4663	1.784192	0.976166	0.0238344	0.7602531
94692	-1260.669	-1478.206	217.5369	1.285382	0.9689	0.0311005	1.94374
94698	-1269.453	-1487.026	217.5732	1.220513	0.988384	0.0116155	1.962931
94704	-1269.88	-1488.309	218.4289	1.819488	0.995734	0.00426621	0.7632917
94710	-1283.312	-1501.071	217.7588	1.359929	0.99613	0.00387043	1.740198
94716	-1277.611	-1495.315	217.7043	1.286367	0.99411	0.00588987	1.829163
94722	-1257.523	-1474.905	217.3814	1.213624	0.995027	0.00497285	2.09474
94728	-1263.05	-1479.717	216.6672	1.070019	0.995518	0.00448174	2.639171
94734	-1263.362	-1480.131	216.7699	1.054076	0.974575	0.0254255	2.585568
94740	-1262.147	-1479.322	217.1748	1.102313	0.974575	0.0254255	2.300578
94746	-1262.723	-1478.872	216.1487	1.142933	0.994744	0.00525615	2.910985
94752	-1251.519	-1468.147	216.6285	1.036742	0.996268	0.00373202	2.683531
94758	-1254.373	-1470.757	216.3844	0.961133	0.988125	0.0118747	2.878436
94764	-1247.309	-1462.66	215.3511	0.8922133	0.983725	0.0162753	3.531794
94770	-1270.492	-1488.713	218.2211	1.464733	0.977117	0.0228832	1.317537
94776	-1266.783	-1484.193	217.4093	1.349371	0.96147	0.0385299	1.986393
94782	-1287.508	-1505.243	217.7356	1.342382	0.988367	0.0116333	1.768664
94788	-1262.702	-1480.186	217.4843	1.294328	0.990582	0.00941811	1.973007
94794	-1271.496	-1487.531	216.0354	1.193439	0.974172	0.0258278	2.948867
94800	-1271.344	-1488.556	217.2123	1.392904	0.969748	0.0302517	2.088091
94806	-1267.212	-1484.847	217.6357	1.380412	0.95934	0.0406601	1.811588
94812	-1264.536	-1481.326	216.7907	1.082466	0.948915	0.0510854	2.554975
94818	-1258.203	-1475.03	216.8275	1.077836	0.972416	0.0275838	2.535001
94824	-1252.343	-1469.744	217.4009	1.286062	0.99151	0.0084904	2.034091
94830	-1264.707	-1481.404	216.6968	1.346637	0.959433	0.0405665	2.4486
94836	-1268.228	-1486.108	217.8801	1.331257	0.918368	0.0816318	1.674671
94842	-1259.967	-1475.959	215.9914	1.092218	0.911369	0.0886309	3.036034
94848	-1253.132	-1469.144	216.0123	0.9348964	0.950806	0.0491943	3.117498
94854	-1270.201	-1485.281	215.0806	0.6276909	0.983681	0.0163185	3.841304
94860	-1271.509	-1487.19	215.681	0.8514608	0.983884	0.0161157	3.362725
94866	-1262.965	-1478.34	215.3747	0.7787368	0.985651	0.0143486	3.58408
94872	-1270.66	-1486.791	216.1302	0.8319054	0.985651	0.0143486	3.108614
94878	-1268.134	-1483.994	215.8594	0.9006162	0.996151	0.00384878	3.228601
94884	-1271.815	-1487.834	216.0186	0.9125185	0.99831	0.00169005	3.127032
94890	-1269.935	-1485.4	215.4642	0.9125185	0.99831	0.00169005	3.453979
94896	-1270.24	-1485.464	215.2235	0.8550142	0.997585	0.00241494	3.627591
94902	-1292.589	-1511.063	218.4734	1.767196	0.641261	0.358739	0.7745504
94908	-1296.958	-1515.414	218.4562	1.835627	0.674112	0.325888	0.694018
94914	-1259.315	-1475.77	216.4552	1.006797	0.998594	0.00140554	2.807735
94920	-1258.756	-1476.115	217.3584	1.205606	0.997417	0.00258266	2.115136
94926	-1267.386	-1483.415	216.0296	1.093737	0.997387	0.00261258	3.012231
94932	-1276.613	-1493.577	216.9648	1.133944	0.997387	0.00261258	2.413818
94938	-1262.137	-1477.429	215.2917	0.909162	0.988616	0.0113835	3.556548
94944	-1259.772	-1475.742	215.9699	0.9043586	0.987646	0.0123539	3.160865
94950	-1264.689	-1480.763	216.0739	0.8818162	0.977446	0.0225536	3.112384
94956	-1270.627	-1486.246	215.6196	1.017709	0.980396	0.0196041	3.301047
94962	-1267.094	-1482.953	215.8592	0.8020867	0.980667	0.0193332	3.28687
94968	-1274.399	-1490.189	215.7904	0.8709122	0.990528	0.00947202	3.28687
94974	-1275.74	-1491.528	215.7871	0.9484725	0.98799	0.0120101	3.243027
94980	-1265.252	-1481.241	215.9891	0.890871	0.988867	0.0111331	3.157478
94986	-1265.462	-1481.719	216.2571	1.212193	0.984303	0.0156966	2.803316
94992	-1252.619	-1468.994	216.3746	1.038079	0.988572	0.0114278	2.837718
94998	-1244.749	-1462.595	217.8463	1.356274	0.995587	0.00441349	1.680932
95004	-1262.99	-1478.098	215.1078	1.232367	0.995587	0.00441349	3.475323
95010	-1249.441	-1465.367	215.926	0.9977243	0.995129	0.00487123	3.131465
95016	-1259.504	-1475.979	216.4756	0.9977243	0.998758	0.00124208	2.800883
95022	-1262.603	-1479.551	216.948	1.133302	0.953982	0.0460181	2.424777
95028	-1256.996	-1473.616	216.6195	1.015126	0.992683	0.00731735	2.702325
95034	-1264.859	-1481.696	216.8372	1.099606	0.991949	0.0080506	2.515373
95040	-1262.778	-1479.476	216.6972	1.099606	0.987048	0.0129517	2.602399
95046	-1258.919	-1475.466	216.5476	0.9994335	0.993159	0.00684066	2.755899
95052	-1259.273	-1476.214	216.9406	1.078309	0.995607	0.00439338	2.463995
95058	-1259.503	-1475.438	215.9343	0.9280193	0.996106	0.00389381	3.167948
95064	-1250.47	-1467.121	216.6501	1.052447	0.997386	0.00261392	2.66055
95070	-1256.714	-1472.419	215.7056	0.9154085	0.998424	0.00157554	3.310639
95076	-1254.205	-1471.183	216.9783	1.211418	0.997634	0.00236552	2.356237
95082	-1247.752	-1465.416	217.6642	1.297579	0.99843	0.00157021	1.849003
95088	-1259.726	-1476.664	216.938	1.117265	0.976171	0.0238286	2.441161
95094	-1269.234	-1485.609	216.3747	1.11351	0.965007	0.0349926	2.7918
95100	-1269.208	-1485.931	216.7228	0.9320088	0.992861	0.00713877	2.689884
95106	-1268.796	-1484.492	215.6958	0.9302515	0.988511	0.0114887	3.307664
95112	-1265.22	-1480.601	215.3815	0.8944726	0.991048	0.00895158	3.512754
95118	-1265.678	-1480.251	214.5735	0.9254761	0.983381	0.0166187	3.961356
95124	-1262.913	-1478.241	215.3272	0.9810378	0.988074	0.0119261	3.49395
95130	-1263.742	-1479.394	215.6518	0.9102543	0.976841	0.0231592	3.345294
95136	-1274.119	-1490.231	216.1122	0.9026667	0.992766	0.00723366	3.077096
95142	-1266.744	-1483.224	216.4803	0.954824	0.994324	0.00567552	2.82408
95148	-1259.487	-1475.933	216.4468	0.9668864	0.981133	0.0188666	2.837105
95154	-1259.46	-1476.339	216.8792	1.074883	0.98442	0.0155796	2.504588
95160	-1260.363	-1476.105	215.7414	1.079454	0.981605	0.0183952	3.192547
95166	-1259.615	-1474.183	214.5685	0.9053591	0.970232	0.0297676	3.975765
95172	-1258.265	-1473.171	214.9064	0.9190604	0.985805	0.0141945	3.773885
95178	-1265.263	-1482.623	217.3597	1.271795	0.985564	0.0144364	2.070753
95184	-1273.694	-1490.267	216.5726	1.201385	0.991779	0.00822057	2.616514
95190	-1268.275	-1485.965	217.6899	1.152702	0.997142	0.00285783	1.930055
95196	-1267.126	-1484.946	217.8201	1.249137	0.996886	0.00311372	1.774762
95202	-1271.761	-1489.511	217.7496	1.230711	0.996598	0.00340196	1.836291
95208	-1268.043	-1485.903	217.86	1.355792	0.998179	0.00182095	1.671523
95214	-1260.599	-1478.461	217.8613	1.354492	0.996269	0.00373099	1.671523
95220	-1255.435	-1473.619	218.1834	1.358153	0.99971	0.000290493	1.430988
95226	-1266.506	-1484.585	218.0792	1.231389	0.999555	0.000445057	1.603318
95232	-1269.057	-1485.811	216.7536	1.086973	0.997101	0.00289945	2.575235
95238	-1268.864	-1485.175	216.3118	0.8859611	0.997101	0.00289945	2.967524
95244	-1278.358	-1494.501	216.1439	1.124261	0.995658	0.00434243	2.925126
95250	-1266.178	-1482.579	216.401	0.8672159	0.998222	0.00177816	2.925126
95256	-1277.315	-1493.269	215.9532	0.9899183	0.998378	0.00162232	3.119894
95262	-1270.864	-1486.876	216.0118	0.9062715	0.997245	0.00275545	3.134817
95268	-1279.046	-1494.369	215.3229	0.8848509	0.994835	0.0051647	3.552525
95274	-1270.676	-1487.18	216.5042	1.159916	0.998773	0.00122749	2.684204
95280	-1262.964	-1479.851	216.8877	1.259535	0.996352	0.00364784	2.383132
95286	-1270.167	-1487.534	217.367	1.196305	0.989895	0.0101051	2.115585
95292	-1264.345	-1481.825	217.4802	1.338515	0.992018	0.00798214	1.946103
95298	-1275.972	-1493.676	217.7039	1.311934	0.987506	0.012494	1.81183
95304	-1273.529	-1491.315	217.7864	1.44402	0.982119	0.017881	1.661057
95310	-1263.467	-1481.496	218.0288	1.437534	0.990623	0.00937727	1.48817
95316	-1270.788	-1488.804	218.016	1.531258	0.979543	0.0204572	1.426557
95322	-1282.899	-1500.114	217.2151	1.288534	0.977746	0.0222541	2.154521
95328	-1279.922	-1497.378	217.4551	1.190981	0.979992	0.0200078	2.061122
95334	-1281.42	-1498.452	217.0313	0.9453783	0.559044	0.440956	2.490445
95340	-1274.443	-1491.157	216.7135	0.9108106	0.704524	0.295476	2.708654
95346	-1272.94	-1489.512	216.5727	1.004702	0.543684	0.456316	2.73735
95352	-1277.402	-1494.616	217.2142	1.067397	0.527571	0.472429	2.297712
95358	-1265.183	-1482.437	217.2539	1.038199	0.688353	0.311647	2.291026
95364	-1271.493	-1486.43	214.9379	0.8267932	0.966848	0.033152	3.80886
95370	-1274.241	-1488.256	214.0156	0.8497434	0.9721	0.0279001	4.321729
95376	-1272.335	-1487.585	215.2499	1.03811	0.971834	0.0281662	3.505735
95382	-1256.557	-1471.868	215.3108	0.9772907	0.981945	0.018055	3.505735
95388	-1261.119	-1476.823	215.7043	1.025432	0.964349	0.035651	3.246476
95394	-1269.65	-1486.921	217.2714	1.057502	0.957942	0.0420577	2.267442
95400	-1262.403	-1479.931	217.5289	1.254829	0.975524	0.0244761	1.969604
95406	-1260.052	-1477.917	217.8651	1.296701	0.981922	0.0180777	1.709854
95412	-1263.219	-1478.137	214.9183	0.9719699	0.981922	0.0180777	3.736475
95418	-1272.39	-1488.275	215.885	1.013751	0.968674	0.0313261	3.146304
95424	-1263.805	-1479.394	215.5889	1.114197	0.944124	0.0558758	3.262204
95430	-1273.895	-1489.528	215.6328	1.070348	0.955414	0.0445861	3.262204
95436	-1267.259	-1482.914	215.6545	0.9689686	0.93766	0.06234	3.309203
95442	-1276.163	-1492.794	216.631	1.022201	0.695783	0.304217	2.690922
95448	-1288.442	-1505.535	217.093	1.114956	0.544041	0.455959	2.344666
95454	-1270.561	-1486.77	216.2089	0.9736673	0.961677	0.0383227	2.97666
95460	-1272.084	-1487.638	215.5542	0.9175353	0.967059	0.032941	3.398364
95466	-1273.776	-1489.938	216.1622	0.9874842	0.98751	0.0124903	2.996432
95472	-1276.095	-1492.5	216.405	0.9382968	0.987145	0.0128547	2.879779
95478	-1276.436	-1492.944	216.5082	1.001802	0.954242	0.0457577	2.778514
95484	-1265.015	-1481.763	216.7476	1.151646	0.9778	0.0222003	2.538773
95490	-1261.703	-1478.281	216.578	1.055871	0.987834	0.0121659	2.702737
95496	-1249.619	-1466.225	216.6061	1.022816	0.97855	0.0214502	2.705811
95502	-1252.925	-1469.073	216.148	1.057987	0.997748	0.00225157	2.9626
95508	-1251.409	-1467.504	216.0954	0.9170856	0.999092	0.000908229	3.078532
95514	-1270.244	-1487.234	216.9896	1.197894	0.998843	0.00115704	2.357672
95520	-1265.152	-1482.815	217.6633	1.267244	0.998676	0.00132423	1.870356
95526	-1266.157	-1483.857	217.7005	1.230001	0.995245	0.00475489	1.870356
95532	-1267.514	-1483.19	215.6759	1.182303	0.998749	0.00125091	3.170395
95538	-1265.451	-1480.181	214.7301	0.9344767	0.981696	0.0183043	3.866428
95544	-1273.21	-1486.651	213.441	0.7093432	0.971464	0.028536	4.7237
95550	-1281.317	-1499.156	217.839	1.077379	0.626265	0.373735	1.880039
95556	-1266.721	-1484.343	217.6213	1.388122	0.582993	0.417007	1.816206
95562	-1271.423	-1486.808	215.3847	0.8968486	0.992951	0.00704916	3.509547
95568	-1280.46	-1497.788	217.3282	1.143812	0.990559	0.00944063	2.175074
95574	-1271.299	-1489.016	217.7173	1.227446	0.561043	0.438957	1.860635
95580	-1267.862	-1485.903	218.0413	1.377099	0.566575	0.433425	1.52408
95586	-1276.618	-1494.919	218.3014	1.442639	0.539489	0.460511	1.270109
95592	-1264.942	-1483.091	218.1492	1.539234	0.995774	0.00422584	1.315406
95598	-1271.761	-1489.637	217.8765	1.419855	0.998126	0.00187357	1.613615
95604	-1272.926	-1491.106	218.1801	1.521482	0.997866	0.00213361	1.304829
95610	-1263.356	-1481.343	217.9868	1.442858	0.999388	0.000611584	1.515654
95616	-1266.616	-1483.211	216.5952	1.163255	0.999164	0.000836316	2.626049
95622	-1273.481	-1490.419	216.9376	1.085098	0.990211	0.00978874	2.461644
95628	-1267.894	-1485.226	217.3321	1.271079	0.987383	0.0126171	2.089445
95634	-1273.649	-1491.721	218.0715	1.21657	0.966277	0.0337231	1.619592
95640	-1283.738	-1501.053	217.3144	1.155882	0.97953	0.0204705	2.176243
95646	-1267.995	-1485.304	217.3096	1.344106	0.98435	0.0156502	2.056131
95652	-1263.515	-1481.289	217.7737	1.331892	0.986346	0.0136536	1.749422
95658	-1264.946	-1482.04	217.0934	1.195383	0.998924	0.00107551	2.293151
95664	-1264.217	-1481.089	216.8714	1.200667	0.9985	0.00150012	2.430611
95670	-1271.075	-1486.499	215.4242	0.9802211	0.998472	0.0015284	3.437766
95676	-1268.004	-1482.998	214.9942	0.8525645	0.998711	0.00128858	3.761624
95682	-1265.235	-1479.883	214.6481	0.7336873	0.992454	0.00754562	4.02837
95688	-1269.243	-1483.821	214.5781	0.8226038	0.98747	0.0125299	4.017543
95694	-1266.767	-1482.638	215.8711	0.9123641	0.952611	0.0473891	3.214691
95700	-1267.917	-1482.753	214.8356	0.7272332	0.947518	0.0524816	3.924798
95706	-1267.673	-1482.442	214.7688	0.7643138	0.947518	0.0524816	3.941801
95712	-1270.399	-1485.622	215.2226	0.8838609	0.981242	0.0187579	3.611376
95718	-1274.386	-1489.835	215.4482	0.8994257	0.983145	0.0168555	3.470975
95724	-1248.162	-1464.342	216.1803	1.210994	0.997363	0.00263748	2.850683
95730	-1248.575	-1465.408	216.8333	1.164626	0.996324	0.00367601	2.477153
95736	-1249.903	-1466.987	217.0839	1.178569	0.992143	0.00785692	2.30993
95742	-1245.671	-1462.118	216.4468	1.076021	0.989775	0.0102252	2.770675
95748	-1250.922	-1468.451	217.5291	1.22614	0.996042	0.0039576	1.988684
95754	-1250.428	-1467.924	217.4954	1.259794	0.999471	0.000529201	1.988684
95760	-1254.543	-1471.535	216.9929	1.045146	0.998113	0.00188687	2.451976
95766	-1259.796	-1477.166	217.3698	1.248093	0.997297	0.00270262	2.079757
95772	-1258.6	-1476.534	217.9341	1.199643	0.997904	0.00209558	1.72966
95778	-1256.226	-1474.046	217.8204	1.313361	0.996196	0.00380409	1.72966
95784	-1259.95	-1477.494	217.5442	1.299063	0.985735	0.0142647	1.92955
95790	-1253.596	-1471.888	218.2923	1.474967	0.991999	0.00800095	1.250823
95796	-1258.474	-1476.674	218.2003	1.287232	0.988864	0.0111358	1.472133
95802	-1258.339	-1476.204	217.8653	1.202723	0.984747	0.0152528	1.775643
95808	-1247.944	-1464.958	217.0144	1.202723	0.966208	0.0337916	2.33881
95814	-1256.174	-1473.307	217.1331	1.084014	0.971152	0.0288484	2.33881
95820	-1255.368	-1472.107	216.739	0.987989	0.971152	0.0288484	2.645468
95826	-1260.299	-1475.599	215.3008	0.8166389	0.976359	0.0236406	3.604977
95832	-1262.25	-1479.449	217.1993	1.01257	0.997153	0.00284705	2.342158
